Item Type,Sequence,Full Statement,Standard Sequence,Standard Label,Mokken Score
Developmental Progression,9.2.1.4.1,"Attempts to imitate simple musical patterns or sounds during structured music activities, such as tapping on a drum.",9.2.1,"Engages in musical activities by themself or in classroom setting to develop rhythm, expression, and creative responses.",
Developmental Progression,9.2.1.5.1,"Actively engages in singing and playing basic instruments, following simple musical instructions.",9.2.1,"Engages in musical activities by themself or in classroom setting to develop rhythm, expression, and creative responses.",
Developmental Progression,9.2.1.6.1,Demonstrates confident participation by using musical instruments to contribute to group performances and showing clear beat awareness.,9.2.1,"Engages in musical activities by themself or in classroom setting to develop rhythm, expression, and creative responses.",
Developmental Progression,9.2.2.1.1,"Moves limbs in response to rhythmic music, showing spontaneous and uncoordinated reactions to sound.",9.2.2,Responds to music through movement,
Developmental Progression,9.2.2.2.1,Exhibits more purposeful movements—such as gentle swaying—when listening to music.,9.2.2,Responds to music through movement,
Developmental Progression,9.2.2.3.1,Begins to incorporate simple dance-like motions that match musical beats during play.,9.2.2,Responds to music through movement,
Developmental Progression,9.2.2.4.1,Demonstrates increased coordination by imitating more structured dance movements during music sessions.,9.2.2,Responds to music through movement,
Developmental Progression,9.2.2.5.1,"Creates basic choreographed movements that correspond with changes in music, showing awareness of rhythm.",9.2.2,Responds to music through movement,
Developmental Progression,9.2.2.6.1,Shows expressive movement by combining coordinated steps and gestures to interpret musical rhythm and mood.,9.2.2,Responds to music through movement,
Developmental Progression,9.3.1.1.1,Reacts to storytelling with expressive facial gestures and simple body movements.,9.3.1,"Develops dramatic expression skills through storytelling, role play, and creative dramatics.",
Developmental Progression,9.3.1.2.1,Shows attention to stories by watching closely and beginning to mimic basic gestures.,9.3.1,"Develops dramatic expression skills through storytelling, role play, and creative dramatics.",
Developmental Progression,9.3.1.3.1,Uses gestures and simple vocalizations to enact familiar story sequences.,9.3.1,"Develops dramatic expression skills through storytelling, role play, and creative dramatics.",
Developmental Progression,9.3.1.4.1,Engages in role play by using simple props or costumes in a rudimentary way to represent characters from a story.,9.3.1,"Develops dramatic expression skills through storytelling, role play, and creative dramatics.",
Developmental Progression,9.3.1.5.1,Participates in dramatic reenactments with clear role differentiation and sequential actions that follow a narrative.,9.3.1,"Develops dramatic expression skills through storytelling, role play, and creative dramatics.",
Developmental Progression,9.3.1.6.1,"Delivers expressive performances with purposeful use of voice, gestures, and props to convey detailed narrative elements.",9.3.1,"Develops dramatic expression skills through storytelling, role play, and creative dramatics.",
Developmental Progression,9.3.2.1.1,Shows interest in dramatic play by observing others and mimicking simple actions.,9.3.2,Engages in dramatic play,
Developmental Progression,9.3.2.2.1,Begins to use facial expressions and basic gestures during dramatic play scenarios.,9.3.2,Engages in dramatic play,
Developmental Progression,9.3.2.3.1,Participates in imitative play by taking on roles through simple actions and sounds.,9.3.2,Engages in dramatic play,
Developmental Progression,9.3.2.4.1,Initiates dramatic play by choosing roles and using simple props to enhance imaginative scenarios.,9.3.2,Engages in dramatic play,
Developmental Progression,9.3.2.5.1,"Engages in cooperative dramatic play, developing simple storylines with peers and sharing roles.",9.3.2,Engages in dramatic play,
Developmental Progression,9.3.2.6.1,"Creates (or recreates) elaborate dramatic scenarios with structured roles and sequences, demonstrating creativity and social interaction.",9.3.2,Engages in dramatic play,
