Identifier,URI,Item Type,Sequence,Human Code,Full Statement,Abbreviated Statement,Notes,Supp. Info,Ed. Level,Language,Src. Item ID,# Parents,# Children,Imp. Start Date,Retirement Date,Last Modified
ae01253e-bd0a-4edc-b508-06b949cedb41,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,1.2.2.1.1,ATL.6.A.1,Watches moving objects or faces for short periods.,,,,,,,1,0,,,2025-01-31T18:23:21+00:00
b284539c-6ee8-47c6-ad2a-414c7ff8c5ca,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.2.2.2,ATL.6.B,Infants (INF 8-18) Learning Outcome,,,,,,,1,1,,,2025-01-31T18:23:02+00:00
8c41bc96-9a4a-4796-a556-ae329a45dd69,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,1.2.2.2.1,ATL.6.B.1,"Focuses on activities, such as stacking blocks, for increasing durations.Engages with a single activity for a few minutes before seeking adult interaction.",,,,,,,1,0,,,2025-01-31T18:23:24+00:00
9f0d9e56-711f-4924-a240-6203ad16cb70,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.2.2.3,ATL.6.C,Toddler (TOD 18-24) Learning Outcome,,,,,,,1,1,,,2025-01-31T18:23:05+00:00
be5db181-d5fc-4c61-9a85-354ddbc335c1,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,1.2.2.3.1,ATL.6.C.1,"Resumes tasks after mild distractions, such as looking back at a toy after hearing a noise.",,,,,,,1,0,,,2025-01-31T18:23:28+00:00
a31d48a2-1650-4dd9-bf92-9644c1a3797d,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.2.2.4,ATL.6.D,Toddler (TOD 24-36) Learning Outcome,,,,,,,1,1,,,2025-01-31T18:23:09+00:00
86b5e858-dfad-4775-b256-5d74019db780,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,1.2.2.4.1,ATL.6.D.1,"Completes multi-step tasks with reminders (e.g., “Pick up the block and put it in the bin”).",,,,,,,1,0,,,2025-01-31T18:23:31+00:00
adc1c2ee-5ed2-4bbc-af77-abeae44944a4,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.2.2.5,ATL.6.E,Preschool (PS 36-48) Learning Outcome,,,,,,,1,1,,,2025-01-31T18:23:12+00:00
c246514f-1880-4055-87a6-fc194b24d96a,https://satchelcommons.com/ims/case/v1p0/CFItems/c246514f-1880-4055-87a6-fc194b24d96a,Developmental Progression,1.2.2.5.1,ATL.6.E.1,Focus on tasks and activities despite distractions or interruptions for short periods of time (5-10 minutes).,,,,PK,en,,1,0,,,2025-01-31T18:24:01+00:00
78a87772-ecaf-4920-89eb-2ad75b5e23d9,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.2.2.6,ATL.6.F,PreK (PK 48-60) Learning Outcome,,,,,,,1,3,,,2025-01-31T18:23:15+00:00
f6c25bcc-cca9-4aae-8311-68a01964da02,https://satchelcommons.com/ims/case/v1p0/CFItems/f6c25bcc-cca9-4aae-8311-68a01964da02,Developmental Progression,1.2.2.6.1,ATL.6.F.1,Focus on tasks and activities despite distractions or interruptions for extended periods of time.,,,,PK,en,,1,0,,,2025-01-31T18:23:57+00:00
7cd3c377-42eb-4f9a-9707-bc66a0dc97ac,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/7cd3c377-42eb-4f9a-9707-bc66a0dc97ac,Developmental Progression,1.2.2.6.2,ATL.6.F.2,Engages in purposeful play for extended periods of time.,,,,PK,en,,1,0,,,2025-01-31T18:23:53+00:00
b0a477a9-3347-496e-82a6-57c6cd951d4f,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/b0a477a9-3347-496e-82a6-57c6cd951d4f,Developmental Progression,1.2.2.6.3,ATL.6.F.3,Attends to adult during large and small group activities with minimal support.,,,,PK,en,,1,0,,,2025-01-31T18:23:50+00:00
edf6b105-d259-4927-ae1f-0895c041ac52,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/edf6b105-d259-4927-ae1f-0895c041ac52,Standard,1.2.3,ATL.7,Persists in tasks despite challenges.,,,,,,,1,6,,,2025-02-04T15:04:55+00:00
690be1f7-4300-4d09-a83c-658a4d097825,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.2.3.1,ATL.7.A,Infants (INF 0-8) Learning Outcome,,,,,,,1,1,,,2025-01-31T18:24:14+00:00
0798fcd7-d68d-41fe-a54c-6d1b0f5a44ed,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,1.2.3.1.1,ATL.7.A.1,"Attempts to grasp objects or roll over, even after initial failure.",,,,,,,1,0,,,2025-01-31T18:24:17+00:00
7917d613-325f-49af-8213-c01dbf4ec9d2,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.2.3.2,ATL.7.B,Infants (INF 8-18) Learning Outcome,,,,,,,1,1,,,2025-01-31T18:24:21+00:00
748af456-6d41-4a21-aae6-b522c3841b62,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,1.2.3.2.1,ATL.7.B.1,Seeks adult assistance if unable to complete a task independently.,,,,,,,1,0,,,2025-01-31T18:24:25+00:00
f0c13d37-1e14-4dea-8216-3f9c9b79b4bb,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.2.3.3,ATL.7.C,Toddler (TOD 18-24) Learning Outcome,,,,,,,1,1,,,2025-01-31T18:25:12+00:00
df5df2e9-b357-4e6d-89a8-0da1969dec07,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,1.2.3.3.1,ATL.7.C.1,"Tries multiple approaches to solve problems, such as stacking blocks after a tower falls.",,,,,,,1,0,,,2025-01-31T18:25:15+00:00
a522a874-098d-414b-adea-8f297f847722,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.2.3.4,ATL.7.D,Toddler (TOD 24-36) Learning Outcome,,,,,,,1,1,,,2025-01-31T18:25:18+00:00
205d34ce-f0e9-4874-962c-6cd1978086e9,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,1.2.3.4.1,ATL.7.D.1,Uses trial-and-error methods without giving up quickly.,,,,,,,1,0,,,2025-01-31T18:25:21+00:00
2185059b-f1de-4ec0-a497-c889e2762438,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.2.3.5,ATL.7.E,Preschool (PS 36-48) Learning Outcome,,,,,,,1,1,,,2025-01-31T18:25:25+00:00
e9ad1ac5-e477-4ef7-8019-15d25873cf89,https://satchelcommons.com/ims/case/v1p0/CFItems/e9ad1ac5-e477-4ef7-8019-15d25873cf89,Developmental Progression,1.2.3.5.1,ATL.7.E.1,Persists on tasks when presented with small challenges with or without adult support.,,,,PK,en,,1,0,,,2025-01-31T18:25:30+00:00
51e20c99-d858-45cd-9e83-f5dbde1dedf9,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.2.3.6,ATL.7.F,PreK (PK 48-60) Learning Outcome,,,,,,,1,2,,,2025-01-31T18:25:34+00:00
45a2a274-7816-4ee9-a9df-a109230da271,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/45a2a274-7816-4ee9-a9df-a109230da271,Developmental Progression,1.2.3.6.1,ATL.7.F.1,Persists on preferred and  less preferred tasks activities with or without adult support.,,,,PK,en,,1,0,,,2025-01-31T18:25:40+00:00
31d99152-d0e7-4386-8350-77958b4127d5,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/31d99152-d0e7-4386-8350-77958b4127d5,Developmental Progression,1.2.3.6.2,ATL.7.F.2,Returns focus to an activity or task after having been away from it.,,,,PK,en,,1,0,,,2025-01-31T18:25:45+00:00
fa759d1e-3ffc-4da8-908f-e51e6402e384,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/fa759d1e-3ffc-4da8-908f-e51e6402e384,Standard,1.2.4,ATL.8,Retains and uses information to complete tasks.,,,,,,,1,6,,,2025-02-04T15:05:08+00:00
45a48f3e-6718-4aaa-9994-88f945b1f6f0,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.2.4.1,ATL.8.B,Infants (INF 8-18) Learning Outcome,,,,,,,1,1,,,2025-01-31T18:28:07+00:00
7540df1e-ca0b-4160-8529-c6ddc197045d,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,1.2.4.1.1,ATL.8.B.1,Searches for partially hidden objects during play.,,,,,,,1,0,,,2025-01-31T18:28:11+00:00
518f8752-2ee9-4c2c-8661-55bd618cdda0,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.2.4.2,ATL.8.A,Infants (INF 0-8) Learning Outcome,,,,,,,1,1,,,2025-01-31T18:28:00+00:00
f3264bf5-7efb-430a-bb06-9e825f2c5ca7,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,1.2.4.2.1,ATL.8.A.1,"Completes simple cause-and-effect tasks based on past experiences (e.g., pressing a button to hear a sound).",,,,,,,1,0,,,2025-01-31T18:28:03+00:00
57469122-4df9-4900-a1bc-4c20adf527f7,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.2.4.3,ATL.8.C,Toddler (TOD 18-24) Learning Outcome,,,,,,,1,1,,,2025-01-31T19:09:23+00:00
3b27f538-ac5c-44c6-9095-56569d97835e,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,1.2.4.3.1,ATL.8.C.1,"Completes familiar sequences, like stacking blocks in order, using memory.",,,,,,,1,0,,,2025-01-31T19:09:28+00:00
02d9ee56-a1eb-4770-8b98-86031ce7a3fd,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.2.4.4,ATL.8.D,Toddler (TOD 24-36) Learning Outcome,,,,,,,1,1,,,2025-01-31T19:09:34+00:00
606bbbc2-c11d-4e74-b774-528d30ebc761,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,1.2.4.4.1,ATL.8.D.1,Recalls and follows multi-step instructions with guidance.,,,,,,,1,0,,,2025-01-31T19:09:39+00:00
f1361887-7315-40c3-8be9-5bc23362011b,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.2.4.5,ATL.8.E,Preschool (PS 36-48) Learning Outcome,,,,,,,1,1,,,2025-01-31T19:09:44+00:00
aa83d686-3870-4695-98f9-0ebf1c8b1ea4,https://satchelcommons.com/ims/case/v1p0/CFItems/aa83d686-3870-4695-98f9-0ebf1c8b1ea4,Developmental Progression,1.2.4.5.1,ATL.8.E.1,Follows two-step directions with or without reminders.,,,,PK,en,,1,0,,,2025-01-31T19:09:50+00:00
52191d70-cff0-470c-8a53-7099d1e1687d,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.2.4.6,ATL.8.F,PreK (PK 48-60) Learning Outcome,,,,,,,1,3,,,2025-01-31T19:09:59+00:00
57825ffc-81b5-40e7-b9f3-3ac6d661eeca,https://satchelcommons.com/ims/case/v1p0/CFItems/57825ffc-81b5-40e7-b9f3-3ac6d661eeca,Developmental Progression,1.2.4.6.1,ATL.8.F.1,Recounts recent experiences in correct sequence with relevant details.,,,,PK,en,,1,0,,,2025-01-31T19:10:06+00:00
6108bbfe-84fe-459a-b4f4-b07e8f70faac,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/6108bbfe-84fe-459a-b4f4-b07e8f70faac,Developmental Progression,1.2.4.6.2,ATL.8.F.2,Follows multi-step (three or more) directions with or without reminders.,,,,PK,en,,1,0,,,2025-01-31T19:10:13+00:00
e5296581-1c24-4e32-982a-5ffff87ba731,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/e5296581-1c24-4e32-982a-5ffff87ba731,Developmental Progression,1.2.4.6.3,ATL.8.F.3,Recalls actions to go with stories or songs shortly after being taught.,,,,PK,en,,1,0,,,2025-01-31T19:10:21+00:00
2da6955b-f881-42e6-b107-f345b6dfd378,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/2da6955b-f881-42e6-b107-f345b6dfd378,Standard,1.2.5,ATL.9,Adapts thinking and behavior with flexibility.,,,,,,,1,6,,,2025-02-04T15:05:36+00:00
aea07b74-17b6-4565-9126-a219f9e50c80,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.2.5.1,ATL.9.A,Infants (INF 0-8) Learning Outcome,,,,,,,1,1,,,2025-01-31T19:14:32+00:00
571987eb-d203-4fa7-8db3-eb8a30507d35,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,1.2.5.1.1,ATL.9.A.1,"Reacts differently to new stimuli, showing curiosity or caution.",,,,,,,1,0,,,2025-01-31T19:14:38+00:00
abf20b62-3243-4aec-a0b0-b7fed26f7efb,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.2.5.2,ATL.9.B,Toddler (TOD 24-36) Learning Outcome,,,,,,,1,1,,,2025-01-31T19:14:42+00:00
08bcc670-d23b-4506-a8c1-abe2d8f6e988,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,1.2.5.2.1,ATL.9.B.1,"Tries different methods to achieve goals, like turning an object to make it fit.",,,,,,,1,0,,,2025-01-31T19:14:46+00:00
adcd5e35-174b-446d-b00e-0020b448cc17,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.2.5.3,ATL.9.C,Toddler (TOD 18-24) Learning Outcome,,,,,,,1,1,,,2025-01-31T19:14:51+00:00
b44ca033-3dee-45b4-b3df-6b3e218b7e1b,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,1.2.5.3.1,ATL.9.C.1,Adapts to changes in routines with support.,,,,,,,1,0,,,2025-01-31T19:14:57+00:00
ee27d56e-f42a-4694-941d-fd30ef7a50d3,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.2.5.4,ATL.9.D,Infants (INF 8-18) Learning Outcome,,,,,,,1,1,,,2025-01-31T19:15:03+00:00
87ff3a9b-b373-4ad1-8f6b-e3c2f94d3cee,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,1.2.5.4.1,ATL.9.D.1,Uses alternate strategies when a preferred method does not work.,,,,,,,1,0,,,2025-01-31T19:15:08+00:00
0579c586-e9bc-4309-a504-909c0cea0893,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.2.5.5,ATL.9.E,Preschool (PS 36-48) Learning Outcome,,,,,,,1,2,,,2025-01-31T19:15:14+00:00
a9037fc6-f8b0-475d-8943-ff3ef3a57399,https://satchelcommons.com/ims/case/v1p0/CFItems/a9037fc6-f8b0-475d-8943-ff3ef3a57399,Developmental Progression,1.2.5.5.1,ATL.9.E.1,"Demonstrates flexibility or the ability to adapt to change, in thinking and behavior when prompted by an adult.",,,,PK,en,,1,0,,,2025-01-31T19:15:23+00:00
90e216ec-8d17-431b-aafa-b3a29a7c5af4,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/90e216ec-8d17-431b-aafa-b3a29a7c5af4,Developmental Progression,1.2.5.5.2,ATL.9.E.2,Demonstrates problem-solving abilities by applying different strategies with or without adult support.,,,,PK,en,,1,0,,,2025-01-31T19:15:30+00:00
4c5a0829-295f-422e-81a2-0507e8f539dd,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.2.5.6,ATL.9.F,PreK (PK 48-60) Learning Outcome,,,,,,,1,4,,,2025-01-31T19:18:50+00:00
0d6f1ebd-ba71-4e88-8371-d8973e006600,https://satchelcommons.com/ims/case/v1p0/CFItems/0d6f1ebd-ba71-4e88-8371-d8973e006600,Developmental Progression,1.2.5.6.1,ATL.9.F.1,Demonstrates flexibility in thinking and behavior without prompting.,,,,PK,en,,1,0,,,2025-01-31T19:19:00+00:00
38fe7699-2580-4b20-9817-0a15b6aed06e,https://satchelcommons.com/ims/case/v1p0/CFItems/38fe7699-2580-4b20-9817-0a15b6aed06e,Developmental Progression,1.2.5.6.2,ATL.9.F.2,Responds to adult suggestions to show flexibility in approaching tasks or solving problems independently or with peers.,,,,PK,en,,1,0,,,2025-01-31T19:19:07+00:00
c94d1dd4-7f48-4bfc-b020-8110bc724bb2,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/c94d1dd4-7f48-4bfc-b020-8110bc724bb2,Developmental Progression,1.2.5.6.3,ATL.9.F.3,"Applies different rules in contexts that require different behaviors, such as using indoor voices or feet instead of outdoor voices or feet.",,,,PK,en,,1,0,,,2025-01-31T19:19:11+00:00
55065941-6be8-4aba-90e3-6d33659a6cba,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/55065941-6be8-4aba-90e3-6d33659a6cba,Developmental Progression,1.2.5.6.4,ATL.9.F.4,Transitions between activities without getting upset.,,,,PK,en,,1,0,,,2025-01-31T19:19:16+00:00
ceaa6c2d-0d64-4c3b-a6bf-7b85da36cfd3,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Cluster,1.3,,Initiative and Curiosity,,,,,,,1,2,,,2025-02-04T05:41:02+00:00
4f2aeaf2-ff90-45b2-b93c-f67c26411b5d,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/4f2aeaf2-ff90-45b2-b93c-f67c26411b5d,Standard,1.3.1,ATL.10,Takes initiative and demonstrates independence.,,,,,,,1,6,,,2025-02-04T15:08:02+00:00
a3efc32e-36c5-437e-9475-289aec652c12,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.3.1.1,ATL.10.B,Infants (INF 8-18) Learning Outcome,,,,,,,1,1,,,2025-01-31T19:19:55+00:00
3105ef89-2e48-440a-a1da-e79304bc409b,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,1.3.1.1.1,ATL.10.B.1,Reaches for objects or moves toward items of interest.,,,,,,,1,0,,,2025-01-31T19:19:51+00:00
901d4c24-d5f3-40bf-9f6d-753480f219cb,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.3.1.2,ATL.10.A,Infants (INF 0-8) Learning Outcome,,,,,,,1,1,,,2025-01-31T19:19:41+00:00
4bda86d0-3edc-4f79-8352-0cab00a33752,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,1.3.1.2.1,ATL.10.A.1,Explores toys and new environments with curiosity,,,,,,,1,0,,,2025-01-31T19:19:46+00:00
1fd7f607-3341-418c-b1ba-f8d28ba7269b,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.3.1.3,ATL.10.C,Toddler (TOD 18-24) Learning Outcome,,,,,,,1,1,,,2025-01-31T19:20:01+00:00
19879a66-6eae-48d6-b645-e94bcfba89f5,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,1.3.1.3.1,ATL.10.C.1,"Initiates simple actions, such as setting up toys for play.",,,,,,,1,0,,,2025-01-31T19:20:06+00:00
18cbb0c5-6ae1-41eb-be51-1ab182c06c1b,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.3.1.4,ATL.10.D,Toddler (TOD 24-36) Learning Outcome,,,,,,,1,1,,,2025-01-31T19:20:10+00:00
d05cc06f-5dad-4ff5-837d-9c1b92994f27,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,1.3.1.4.1,ATL.10.D.1,"Takes responsibility for small tasks, like putting toys away.",,,,,,,1,0,,,2025-01-31T19:20:15+00:00
490da80e-dab8-4ece-8dc3-877bb1499e6d,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.3.1.5,ATL.10.E,Preschool (PS 36-48) Learning Outcome,,,,,,,1,2,,,2025-01-31T19:20:19+00:00
da270f9e-43cd-41bb-94e8-fe4fae2e54a3,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/da270f9e-43cd-41bb-94e8-fe4fae2e54a3,Developmental Progression,1.3.1.5.1,ATL.10.E.1,Works independently on tasks with minimal assistance.,,,,,en,,1,0,,,2025-01-31T19:20:25+00:00
d77091c6-de5b-40cd-ba70-a0360bf0aefd,https://satchelcommons.com/ims/case/v1p0/CFItems/d77091c6-de5b-40cd-ba70-a0360bf0aefd,Developmental Progression,1.3.1.5.2,ATL.10.E.2,"Shows initiative with tasks and activities, particularly in interactions with familiar adults.",,,,PK,en,,1,0,,,2025-01-31T19:20:31+00:00
9f19ecd9-b4f1-4f6e-8944-18b25ee3bb73,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.3.1.6,ATL.10.F,PreK (PK 48-60) Learning Outcome,,,,,,,1,4,,,2025-01-31T19:20:35+00:00
1a10e964-497f-4fe3-82a2-30c6fa1e3458,https://satchelcommons.com/ims/case/v1p0/CFItems/1a10e964-497f-4fe3-82a2-30c6fa1e3458,Developmental Progression,1.3.1.6.1,ATL.10.F.1,Works on tasks independently for increasing amounts of time.,,,,PK,en,,1,0,,,2025-01-31T19:20:42+00:00
be40eaf6-3672-47c8-b609-80e5b97d29f0,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/be40eaf6-3672-47c8-b609-80e5b97d29f0,Developmental Progression,1.3.1.6.2,ATL.10.F.2,"Displays initiative and proactive behavior, especially during preferred tasks and activities.",,,,PK,en,,1,0,,,2025-01-31T19:20:48+00:00
ae9023fb-ca4a-4817-a7ca-cdb8f63e87d4,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/ae9023fb-ca4a-4817-a7ca-cdb8f63e87d4,Developmental Progression,1.3.1.6.3,ATL.10.F.3,Makes choices independently and communicates them to adults and other children.,,,,PK,en,,1,0,,,2025-01-31T19:20:53+00:00
78e5bfc3-0b4b-4435-b4c3-a40c8df596fe,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/78e5bfc3-0b4b-4435-b4c3-a40c8df596fe,Developmental Progression,1.3.1.6.4,ATL.10.F.4,"Plans play by establishing roles, choosing materials, and suggesting play scenarios.",,,,PK,en,,1,0,,,2025-01-31T19:21:03+00:00
4175da4f-686d-45d1-be69-1c41fc7429ee,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/4175da4f-686d-45d1-be69-1c41fc7429ee,Standard,1.3.2,ATL.11,Explores and shows curiosity about the world.,,,,,,,1,6,,,2025-02-04T15:08:21+00:00
082ccc3c-9361-4e07-976e-7b10600dfea7,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.3.2.1,ATL.11.A,Infants (INF 0-8) Learning Outcome,,,,,,,1,1,,,2025-01-31T19:21:15+00:00
aa891fc4-36d3-45a1-9352-922cfb6d6970,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,1.3.2.1.1,ATL.11.A.1,"Explores surroundings by watching, grasping, or mouthing objects.",,,,,,,1,0,,,2025-01-31T19:21:19+00:00
06b90934-4de6-46b5-a223-6310d7207fc9,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.3.2.2,ATL.11.B,Infants (INF 8-18) Learning Outcome,,,,,,,1,1,,,2025-01-31T19:21:26+00:00
e8f53c08-bd5b-4de6-8550-0accada992fd,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,1.3.2.2.1,ATL.11.B.1,Shows curiosity by pointing at or reaching for new objects,,,,,,,1,0,,,2025-01-31T19:21:30+00:00
3f91fa46-4360-48ad-9092-baa3b9d6bc52,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.3.2.3,ATL.11.C,Toddler (TOD 18-24) Learning Outcome,,,,,,,1,1,,,2025-01-31T19:21:58+00:00
c5411efb-c1c1-41d8-a88f-6af7edbb78d9,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,1.3.2.3.1,ATL.11.C.1,"Investigates new objects or environments (e.g., opening drawers, lifting lids).",,,,,,,1,0,,,2025-01-31T19:22:02+00:00
82bc5bb0-9b56-43af-bd67-5d80228df8be,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,1.3.2.4,ATL.11.D,Toddler (TOD 24-36) Learning Outcome,,,,,,,1,1,,,2025-01-31T19:22:07+00:00
